timestamp,datetime,type,side,proxyWallet,conditionId,asset,outcomeIndex,outcome,size,usdcSize,price,transactionHash,title,slug,eventSlug,icon,name,pseudonym,bio,profileImage,profileImageOptimized
1767584603,2026-01-05 03:43:23,TRADE,BUY,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,0xab5ae6f5aca7b41e4c21a9252987210450f8c7f29ff86ce489195825cc3ab340,27151739192603082501976098106296393963568311949314854706472844071527073584904,0,Up,7.38,0.2214,0.03,0x21813bd47ec38eb162cd614f4140469679192a28fabd0ffe608b5f441a0af33b,"Ethereum Up or Down - January 4, 10:30PM-10:45PM ET",eth-updown-15m-1767583800,eth-updown-15m-1767583800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,CRYINGLITTLEBABY,Brave-Crane,,,
1767584603,2026-01-05 03:43:23,TRADE,BUY,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,0xab5ae6f5aca7b41e4c21a9252987210450f8c7f29ff86ce489195825cc3ab340,27151739192603082501976098106296393963568311949314854706472844071527073584904,0,Up,7.2,0.216,0.03,0x271701e0ea7cf092491c434bb48b408b37af64e194e3160de4ba934709bcc527,"Ethereum Up or Down - January 4, 10:30PM-10:45PM ET",eth-updown-15m-1767583800,eth-updown-15m-1767583800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,CRYINGLITTLEBABY,Brave-Crane,,,
1767584603,2026-01-05 03:43:23,TRADE,BUY,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,0xab5ae6f5aca7b41e4c21a9252987210450f8c7f29ff86ce489195825cc3ab340,27151739192603082501976098106296393963568311949314854706472844071527073584904,0,Up,47,1.46,0.031063829787234043,0xfff55e9866c18f5c1f8d0bc17a45c4bfaf9395d274c226169b84991d237dee77,"Ethereum Up or Down - January 4, 10:30PM-10:45PM ET",eth-updown-15m-1767583800,eth-updown-15m-1767583800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,CRYINGLITTLEBABY,Brave-Crane,,,
1767584601,2026-01-05 03:43:21,TRADE,BUY,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,0xab5ae6f5aca7b41e4c21a9252987210450f8c7f29ff86ce489195825cc3ab340,27151739192603082501976098106296393963568311949314854706472844071527073584904,0,Up,17.1,0.513,0.03,0x69ce683e8b624d229fbe7bb0a2b08896c776f27b8049632d4bd9a4b48b13573b,"Ethereum Up or Down - January 4, 10:30PM-10:45PM ET",eth-updown-15m-1767583800,eth-updown-15m-1767583800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,CRYINGLITTLEBABY,Brave-Crane,,,
1767584591,2026-01-05 03:43:11,TRADE,BUY,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,0xab5ae6f5aca7b41e4c21a9252987210450f8c7f29ff86ce489195825cc3ab340,27151739192603082501976098106296393963568311949314854706472844071527073584904,0,Up,104.16665,4.166666,0.04,0x3fdd710128521ca364e7c6c6349eb46da9b348eae8fd9ead317c18b0ed76d9c5,"Ethereum Up or Down - January 4, 10:30PM-10:45PM ET",eth-updown-15m-1767583800,eth-updown-15m-1767583800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,CRYINGLITTLEBABY,Brave-Crane,,,
1767584589,2026-01-05 03:43:09,TRADE,BUY,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,0xab5ae6f5aca7b41e4c21a9252987210450f8c7f29ff86ce489195825cc3ab340,27151739192603082501976098106296393963568311949314854706472844071527073584904,0,Up,100,4,0.04,0xd0727761d457f5df1fdec631740f02f2b10e4521047782075d39352c91074436,"Ethereum Up or Down - January 4, 10:30PM-10:45PM ET",eth-updown-15m-1767583800,eth-updown-15m-1767583800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,CRYINGLITTLEBABY,Brave-Crane,,,
1767584587,2026-01-05 03:43:07,TRADE,BUY,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,0xab5ae6f5aca7b41e4c21a9252987210450f8c7f29ff86ce489195825cc3ab340,27151739192603082501976098106296393963568311949314854706472844071527073584904,0,Up,50.78,1.5234,0.03,0x2203b79bd0268e87487c7cfa4789becfb166afe4691bd461094f8315af7da1a2,"Ethereum Up or Down - January 4, 10:30PM-10:45PM ET",eth-updown-15m-1767583800,eth-updown-15m-1767583800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,CRYINGLITTLEBABY,Brave-Crane,,,
1767584585,2026-01-05 03:43:05,TRADE,BUY,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,0xab5ae6f5aca7b41e4c21a9252987210450f8c7f29ff86ce489195825cc3ab340,27151739192603082501976098106296393963568311949314854706472844071527073584904,0,Up,100,3,0.03,0x7bff104246b8f6379a447ba6aef5276abefe1264fb93f7b9832f8f7b5f49eb2b,"Ethereum Up or Down - January 4, 10:30PM-10:45PM ET",eth-updown-15m-1767583800,eth-updown-15m-1767583800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,CRYINGLITTLEBABY,Brave-Crane,,,
1767584581,2026-01-05 03:43:01,TRADE,BUY,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,0xab5ae6f5aca7b41e4c21a9252987210450f8c7f29ff86ce489195825cc3ab340,27151739192603082501976098106296393963568311949314854706472844071527073584904,0,Up,200,15.85,0.07925,0x3f599833a5f4dbb67013a699ea24b08f95426d16062756536c9831a57e13df0a,"Ethereum Up or Down - January 4, 10:30PM-10:45PM ET",eth-updown-15m-1767583800,eth-updown-15m-1767583800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,CRYINGLITTLEBABY,Brave-Crane,,,
1767584581,2026-01-05 03:43:01,TRADE,BUY,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,0xab5ae6f5aca7b41e4c21a9252987210450f8c7f29ff86ce489195825cc3ab340,27151739192603082501976098106296393963568311949314854706472844071527073584904,0,Up,125.625,9,0.07164179104477612,0x9013656137f57485ee87e044a1647366c138973ddb680935e329fb0bddf3a0f4,"Ethereum Up or Down - January 4, 10:30PM-10:45PM ET",eth-updown-15m-1767583800,eth-updown-15m-1767583800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,CRYINGLITTLEBABY,Brave-Crane,,,
